Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
219937_at,2.901177727234042,6.3702018126099995,-3.4690240853759575,-28.4322405843573,1.0779912705601457e-70,3.62380240489675e-67,True,Downregulated,TRHDE,thyrotropin-releasing hormone degrading enzyme,TRHDE
202768_at,7.3177778244042555,10.78529244213,-3.4675146177257448,-10.536139674701833,1.7707501336661825e-20,2.3586321616981e-19,True,Downregulated,FOSB,FBJ murine osteosarcoma viral oncogene homolog B,FOSB
227006_at,7.04648797055319,10.51247291795,-3.4659849473968096,-19.449948707931426,1.0594292634077968e-38,7.390721447685053e-37,True,Downregulated,PPP1R14A,"protein phosphatase 1, regulatory (inhibitor) subunit 14A",PPP1R14A
205392_s_at,6.665369708127661,10.129426389079999,-3.4640566809523383,-15.623803166833916,2.714871472939942e-33,1.1087477376123593e-31,True,Downregulated,CCL14,chemokine (C-C motif) ligand 14 /// CCL15-CCL14 readthrough (NMD candidate),CCL14
206481_s_at,7.602330106361703,11.062608243949999,-3.460278137588296,-24.303927510192487,5.456808618694912e-51,1.2028684769062482e-48,True,Downregulated,LDB2,LIM domain binding 2,LDB2
204894_s_at,9.631306452712765,13.090941024000001,-3.4596345712872356,-21.661732409558937,2.501246628849233e-43,2.5576435585415366e-41,True,Downregulated,AOC3,"amine oxidase, copper containing 3",AOC3
220266_s_at,5.683868563446809,9.14066554782,-3.4567969843731907,-17.419089125061053,1.9549545679619566e-38,1.3360760659771513e-36,True,Downregulated,KLF4,Kruppel-like factor 4 (gut),KLF4
218876_at,6.7549224619787225,10.200413055360002,-3.4454905933812796,-14.934121861002382,2.3117960693069043e-30,7.271477390862056e-29,True,Downregulated,TPPP3,tubulin polymerization-promoting protein family member 3,TPPP3
206170_at,5.603382354074467,9.04848897134,-3.445106617265532,-22.550827020795552,7.405813578029716e-47,1.1095517802448644e-44,True,Downregulated,ADRB2,"adrenoceptor beta 2, surface",ADRB2
233947_s_at,4.360072034851065,7.798986892070001,-3.4389148572189363,-22.886819447413373,5.265405859725159e-51,1.1702690891370968e-48,True,Downregulated,TBX5-AS1,TBX5 antisense RNA 1,TBX5-AS1
1560359_at,3.5886038172978725,7.016545209349999,-3.427941392052127,-26.53457408772221,9.769983841057533e-66,1.4596898635420014e-62,True,Downregulated,ITGA1,"integrin, alpha 1",ITGA1
226028_at,7.292915632819147,10.718892883340002,-3.425977250520855,-26.004119064029965,1.6519514820980004e-58,1.0331611908851517e-55,True,Downregulated,ROBO4,"roundabout, axon guidance receptor, homolog 4 (Drosophila)",ROBO4
209168_at,4.721283862287234,8.144911555399998,-3.4236276931127643,-23.06609970691143,2.4105437239411705e-55,9.463759469773709e-53,True,Downregulated,GPM6B,glycoprotein M6B,GPM6B
206283_s_at,4.202060230542553,7.62154057627,-3.4194803457274467,-29.547163721838327,2.4301009795924042e-73,1.3070541128835705e-69,True,Downregulated,TAL1,T-cell acute lymphocytic leukemia 1,TAL1
205637_s_at,2.4231046330319144,5.83955364544,-3.4164490124080853,-29.967933755712224,2.096125007600517e-54,7.273689010245252e-52,True,Downregulated,SH3GL3,SH3-domain GRB2-like 3,SH3GL3
242340_at,3.937656889659576,7.3515953876000015,-3.4139384979404257,-22.18266553279802,2.0389768684629436e-51,4.852584506510969e-49,True,Downregulated,RP1-78O14.1,,RP1-78O14.1
213900_at,5.436355812925531,8.83171490913,-3.3953590962044684,-20.527935548343734,2.555315667341083e-43,2.6030342515834754e-41,True,Downregulated,FAM189A2,"family with sequence similarity 189, member A2",FAM189A2
243818_at,7.104254838361702,10.48774561649,-3.383490778128299,-13.875250706453805,2.6788865152387216e-25,5.412719388002625e-24,True,Downregulated,SFTA1P,"surfactant associated 1, pseudogene",SFTA1P
219909_at,4.473665789808511,7.8566989416799995,-3.383033151871489,-16.449818254097245,2.5648443644980963e-31,8.75890279294569e-30,True,Downregulated,MMP28,matrix metallopeptidase 28,MMP28
231001_at,5.0494203691595745,8.43161688351,-3.382196514350425,-19.364599634789503,5.674156094073356e-47,8.694876344040729e-45,True,Downregulated,FIBIN,fin bud initiation factor homolog (zebrafish),FIBIN
202242_at,7.085009814234043,10.467087483099998,-3.3820776688659553,-14.760139958876433,1.364143155481639e-27,3.3703171226796253e-26,True,Downregulated,TSPAN7,tetraspanin 7,TSPAN7
208609_s_at,5.566024907074467,8.94357366128,-3.3775487542055336,-20.870958401384616,1.3234667919035735e-44,1.5610522997659124e-42,True,Downregulated,TNXA,tenascin XA (pseudogene) /// tenascin XB,TNXA
206167_s_at,5.455031868638297,8.83012901175,-3.3750971431117023,-22.121459726962847,1.5971297279722823e-44,1.86746129453733e-42,True,Downregulated,ARHGAP6,Rho GTPase activating protein 6,ARHGAP6
1564194_a_at,3.7426350971170215,7.10427017923,-3.361635082112979,-13.61004965085514,7.965640282622159e-28,2.0058049074958586e-26,True,Downregulated,MS4A15,"membrane-spanning 4-domains, subfamily A, member 15",MS4A15
205612_at,4.80565108944681,8.1597380386,-3.3540869491531904,-15.114095173479024,7.822199237740422e-33,3.048730494210916e-31,True,Downregulated,MMRN1,multimerin 1,MMRN1
225369_at,6.4088189016063835,9.74840086847,-3.3395819668636166,-21.863249974519523,3.8538202202927025e-44,4.3273815108280434e-42,True,Downregulated,ESAM,endothelial cell adhesion molecule,ESAM
1559605_a_at,3.0140989960744675,6.34926991032,-3.335170914245533,-23.63218123550441,1.250661237532292e-58,7.913890037871984e-56,True,Downregulated,LOC285043,uncharacterized LOC285043,LOC285043
241782_at,3.919018521510639,7.249750514669999,-3.3307319931593597,-24.688166573254776,4.656094335731212e-59,3.130408624270487e-56,True,Downregulated,NEBL,nebulette,NEBL
203835_at,5.913379436276594,9.23828617214,-3.324906735863406,-19.919614571045297,2.2336556441983408e-44,2.567081249548119e-42,True,Downregulated,LRRC32,leucine rich repeat containing 32,LRRC32
228770_at,4.62387906630851,7.9487407878,-3.32486172149149,-26.198694536310924,2.697941829206679e-62,2.5912767718876864e-59,True,Downregulated,GPR146,G protein-coupled receptor 146,GPR146
236262_at,5.621015148531915,8.94064134628,-3.319626197748085,-25.1585028056298,1.194742539711944e-55,4.894361570877683e-53,True,Downregulated,MMRN2,multimerin 2,MMRN2
214265_at,5.926155111851064,9.23830071772,-3.3121456058689356,-19.962765918465287,8.825100197048599e-43,8.552555661233441e-41,True,Downregulated,ITGA8,"integrin, alpha 8",ITGA8
238206_at,2.884833080148936,6.18971935364,-3.3048862734910642,-26.41657739376725,8.875651547761141e-66,1.4596898635420014e-62,True,Downregulated,RXFP1,relaxin/insulin-like family peptide receptor 1,RXFP1
63305_at,4.376157036212766,7.67343333226,-3.297276296047234,-28.99344651518159,1.2667359563419088e-69,3.4066330073902954e-66,True,Downregulated,PKNOX2,PBX/knotted 1 homeobox 2,PKNOX2
207134_x_at,8.126767847212767,11.413642935329996,-3.2868750881172293,-15.102225055900314,1.0807906977993819e-29,3.209906597009252e-28,True,Downregulated,TPSB2,tryptase beta 2 (gene/pseudogene),TPSB2
229308_at,6.6426087500425535,9.918290170879999,-3.2756814208374454,-17.940129378195547,2.0203539157988045e-35,1.0033864793643076e-33,True,Downregulated,ANKRD29,ankyrin repeat domain 29,ANKRD29
204468_s_at,5.605692915180852,8.869991891129999,-3.2642989759491465,-21.921238825973013,9.602265769991943e-48,1.573149971731558e-45,True,Downregulated,TIE1,tyrosine kinase with immunoglobulin-like and EGF-like domains 1,TIE1
219836_at,3.636636075319149,6.900594177580001,-3.2639581022608524,-15.0376867050944,3.0003850344810673e-34,1.3370232764258384e-32,True,Downregulated,ZBED2,"zinc finger, BED-type containing 2",ZBED2
206757_at,3.675318103691489,6.925183962869999,-3.2498658591785103,-22.189275540531128,5.1816654321092384e-54,1.6993966886062652e-51,True,Downregulated,PDE5A,"phosphodiesterase 5A, cGMP-specific",PDE5A
230132_at,5.073640449319149,8.32063745735,-3.24699700803085,-25.463261234956462,9.638249319120419e-56,4.0500224834235224e-53,True,Downregulated,PCAT19,prostate cancer associated transcript 19 (non-protein coding),PCAT19
222725_s_at,4.163605264797872,7.410349515759999,-3.246744250962127,-22.893763922690848,1.2012492139903085e-54,4.336267800247163e-52,True,Downregulated,PALMD,palmdelphin,PALMD
204422_s_at,3.925967042468085,7.16934440743,-3.2433773649619146,-27.286590893730043,2.747399809991981e-63,2.9554329236045735e-60,True,Downregulated,FGF2,fibroblast growth factor 2 (basic),FGF2
211276_at,2.7765497961914893,6.012440357510001,-3.2358905613185116,-20.293253649045464,1.2421436992527682e-49,2.403235288057892e-47,True,Downregulated,TCEAL2,transcription elongation factor A (SII)-like 2,TCEAL2
211237_s_at,3.0116754103617023,6.24672645717,-3.235051046808298,-32.15327042026066,8.516511487323242e-77,7.634484780952797e-73,True,Downregulated,FGFR4,fibroblast growth factor receptor 4,FGFR4
213895_at,3.4781157485212773,6.70951728106,-3.231401532538723,-18.048670506631147,3.3747143221556497e-43,3.3991083245592466e-41,True,Downregulated,EMP1,epithelial membrane protein 1,EMP1
203323_at,9.88797619793617,13.113123823700002,-3.2251476257638316,-23.69020295401293,6.157466215098569e-47,9.329168390008215e-45,True,Downregulated,CAV2,caveolin 2,CAV2
215382_x_at,8.083602351659575,11.305961960429997,-3.2223596087704216,-15.870409204548578,4.1859435996473437e-32,1.5298408510768704e-30,True,Downregulated,TPSAB1,tryptase alpha/beta 1,TPSAB1
214091_s_at,10.89715110038298,14.118843270100001,-3.2216921697170218,-22.314303716550036,8.285688349790231e-45,1.0059910464600843e-42,True,Downregulated,GPX3,glutathione peroxidase 3 (plasma),GPX3
1557094_at,4.85144890580851,8.070460359330001,-3.2190114535214907,-18.223488646594966,9.699781510853198e-38,6.130581061606934e-36,True,Downregulated,LOC100996760,uncharacterized LOC100996760,LOC100996760
208335_s_at,5.192447375010639,8.409239868779999,-3.2167924937693595,-13.326261550219503,5.327626929020505e-28,1.3625855539909506e-26,True,Downregulated,ACKR1,atypical chemokine receptor 1 (Duffy blood group),ACKR1
230482_at,4.6039637253936165,7.81644868239,-3.2124849569963834,-22.639620899594572,9.771834528799997e-54,3.1099875264262523e-51,True,Downregulated,ST6GALNAC5,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",ST6GALNAC5
220327_at,5.208493061627659,8.419347102529999,-3.2108540409023396,-20.3338530983315,7.221478387162318e-44,7.862640415625758e-42,True,Downregulated,VGLL3,vestigial-like family member 3,VGLL3
226244_at,6.72768318857447,9.93733486542,-3.2096516768455308,-23.744989675572036,5.648723963227801e-52,1.4197302200288342e-49,True,Downregulated,CLEC14A,"C-type lectin domain family 14, member A",CLEC14A
206382_s_at,3.2310039985957433,6.439295362319999,-3.208291363724256,-21.448807545074295,1.1812467274179902e-52,3.1926902754223125e-50,True,Downregulated,BDNF,brain-derived neurotrophic factor,BDNF
226856_at,5.267467148606383,8.472552954600001,-3.205085805993618,-19.080536559428353,3.0189128242448222e-40,2.3363344628033382e-38,True,Downregulated,MUSTN1,"musculoskeletal, embryonic nuclear protein 1 /// transmembrane protein 110 /// TMEM110-MUSTN1 readthrough",MUSTN1
208016_s_at,3.8544623390957446,7.047895184710001,-3.193432845614256,-23.84187036592585,1.5429488627424293e-57,8.590942729030732e-55,True,Downregulated,AGTR1,"angiotensin II receptor, type 1",AGTR1
1553243_at,4.827853937670213,8.017298784240001,-3.1894448465697884,-21.258557413413644,8.433391119188616e-45,1.0216179611186463e-42,True,Downregulated,ITIH5,"inter-alpha-trypsin inhibitor heavy chain family, member 5",ITIH5
242137_at,3.045816851212766,6.2317425698,-3.185925718587234,-24.11841346025786,2.230682139944357e-58,1.3480839278544628e-55,True,Downregulated,RBMS3,"RNA binding motif, single stranded interacting protein 3",RBMS3
230585_at,5.6457569462659585,8.820186728200001,-3.174429781934043,-12.984110132476372,7.297878423958647e-24,1.2997473142749663e-22,True,Downregulated,KCNJ15,"potassium inwardly-rectifying channel, subfamily J, member 15",KCNJ15
209897_s_at,7.36126592394681,10.533055463339997,-3.1717895393931865,-22.476089687670612,7.073251235288193e-49,1.2723809061578954e-46,True,Downregulated,SLIT2,slit homolog 2 (Drosophila),SLIT2
207317_s_at,3.091482108521276,6.254143025319999,-3.1626609167987234,-19.61079176865936,1.0025507224758074e-47,1.6290994912109904e-45,True,Downregulated,CASQ2,calsequestrin 2 (cardiac muscle),CASQ2
222304_x_at,4.754914183382978,7.9173612015499994,-3.162447018167021,-19.87499971521319,1.4100074504153386e-43,1.4812238423445197e-41,True,Downregulated,OR7E47P,"olfactory receptor, family 7, subfamily E, member 47 pseudogene",OR7E47P
213844_at,5.721827298010638,8.876470966360001,-3.1546436683493635,-18.506173084636767,1.0941522582983803e-40,8.876330824258926e-39,True,Downregulated,HOXA5,homeobox A5,HOXA5
226492_at,5.66682153337234,8.820657853930001,-3.1538363205576614,-19.396499991941393,2.6728529897692552e-43,2.712491903919418e-41,True,Downregulated,SEMA6D,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",SEMA6D
213247_at,6.016165929840426,9.16582226092,-3.1496563310795747,-21.077931066023915,4.582777050516074e-45,5.799746975036649e-43,True,Downregulated,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",SVEP1
229125_at,3.4859866486489364,6.632154025139999,-3.146167376491063,-15.890749316020866,3.8641931504824104e-33,1.5545212624670676e-31,True,Downregulated,KANK4,KN motif and ankyrin repeat domains 4,KANK4
206027_at,3.4917989002340426,6.636961495159999,-3.145162594925956,-18.941207985831415,1.0188774181422101e-42,9.803459894847391e-41,True,Downregulated,S100A3,S100 calcium binding protein A3,S100A3
203562_at,6.701841851276594,9.8386999022,-3.136858050923406,-18.958765796474307,8.960539347168784e-38,5.703568867773021e-36,True,Downregulated,FEZ1,fasciculation and elongation protein zeta 1 (zygin I),FEZ1
217897_at,6.401408191276596,9.53762221998,-3.136214028703403,-23.3886636474951,7.366862260156569e-48,1.2154418819778565e-45,True,Downregulated,FXYD6,FXYD domain containing ion transport regulator 6,FXYD6
229518_at,4.40081411081915,7.535652449810001,-3.1348383389908507,-20.048969602535916,1.076855289944681e-42,1.0287697801947533e-40,True,Downregulated,FAM46B,"family with sequence similarity 46, member B",FAM46B
222321_at,5.1981118386595755,8.33130800254,-3.1331961638804247,-11.40390888976393,3.293583096619717e-23,5.551509258376311e-22,True,Downregulated,AGTR2,"angiotensin II receptor, type 2",AGTR2
204482_at,8.296242286968086,11.423359109509999,-3.127116822541913,-22.743679447040684,1.2062489387469622e-51,2.9373463418664748e-49,True,Downregulated,CLDN5,claudin 5,CLDN5
205632_s_at,6.316268086202127,9.440777970100001,-3.1245098838978738,-18.977256131388238,9.265718490730216e-36,4.791980141753994e-34,True,Downregulated,PIP5K1B,"phosphatidylinositol-4-phosphate 5-kinase, type I, beta",PIP5K1B
220027_s_at,5.521028247042553,8.641881058749998,-3.1208528117074454,-22.555965990707286,5.738613389695389e-50,1.1474240140451902e-47,True,Downregulated,RASIP1,Ras interacting protein 1,RASIP1
228819_at,3.3285402029148936,6.447158463260001,-3.1186182603451074,-24.636207151776265,1.3012332486745643e-60,1.0604262350486381e-57,True,Downregulated,TSPAN18,tetraspanin 18,TSPAN18
1554012_at,2.63402903712766,5.738915424409999,-3.104886387282339,-23.583851477888885,5.910527308919263e-56,2.543228974700252e-53,True,Downregulated,RSPO2,R-spondin 2,RSPO2
229172_at,4.918972303244681,8.01695763875,-3.097985335505319,-25.184777761162803,3.291621296432219e-61,2.8102086198397355e-58,True,Downregulated,HSPA12B,heat shock 70kD protein 12B,HSPA12B
227529_s_at,4.757702378138298,7.846109852560001,-3.088407474421703,-15.529463267822122,3.4608188424463606e-30,1.0741119576446623e-28,True,Downregulated,AKAP12,A kinase (PRKA) anchor protein 12,AKAP12
217525_at,5.6835758507978715,8.77024762525,-3.086671774452129,-18.104751241031373,2.8268869696728947e-36,1.5420582408805914e-34,True,Downregulated,OLFML1,olfactomedin-like 1,OLFML1
207069_s_at,7.659230713840426,10.743610885060004,-3.0843801712195784,-21.719763395499434,5.503718152735081e-53,1.583010612636412e-50,True,Downregulated,SMAD6,SMAD family member 6,SMAD6
226955_at,4.759751428872339,7.841626348179999,-3.08187491930766,-19.665726194994985,1.0448371444894695e-44,1.2504580293527726e-42,True,Downregulated,AFAP1L1,actin filament associated protein 1-like 1,AFAP1L1
205261_at,8.130170166053192,11.206175122069999,-3.0760049560168063,-7.723002976701539,6.775512089524629e-12,3.9946036747470317e-11,True,Downregulated,PGC,progastricsin (pepsinogen C),PGC
212730_at,5.9523691065106386,9.026897456959999,-3.07452835044936,-20.05502863236553,2.2622121656658107e-42,2.087055635377381e-40,True,Downregulated,SYNM,"synemin, intermediate filament protein",SYNM
223395_at,9.49526881156383,12.5655166224,-3.07024781083617,-15.754863104443691,5.670307379457082e-29,1.5769552880634881e-27,True,Downregulated,ABI3BP,"ABI family, member 3 (NESH) binding protein",ABI3BP
223816_at,4.641797933819149,7.710735526120001,-3.068937592300852,-14.380883572381576,6.665687140343175e-28,1.691933216283615e-26,True,Downregulated,SLC46A2,"solute carrier family 46, member 2",SLC46A2
213316_at,6.910423238765959,9.9762198937,-3.065796654934041,-23.443867170013853,1.7015353383826825e-56,8.171319616986694e-54,True,Downregulated,KIAA1462,KIAA1462,KIAA1462
230360_at,5.080025600340425,8.137729065870001,-3.057703465529576,-15.073677580523055,3.259408439678983e-33,1.321104313011106e-31,True,Downregulated,GLDN,gliomedin,GLDN
